latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,RED,NIR,SWIR,NDVI,NBR,Thermal_norm,label
-0.2947,111.1299,326.2,1.1,1.0,2024-09-02,644,Aqua,MODIS,80,61.03,296.9,20.3,D,0,326.2,203.0,29.30000000000001,-0.23280423280423276,0.7477399913904433,0.5285451197053403,1
-0.3016,111.1266,324.6,1.1,1.0,2024-09-02,644,Aqua,MODIS,78,61.03,297.0,17.6,D,0,324.6,176.0,27.600000000000023,-0.29684378745505396,0.7288801571709231,0.5303867403314918,1
-0.3002,111.1363,325.7,1.1,1.0,2024-09-02,644,Aqua,MODIS,80,61.03,297.0,19.5,D,0,325.7,195.0,28.69999999999999,-0.2510082581140772,0.7434063477872151,0.5303867403314918,1
-0.3193,111.0695,329.2,1.1,1.1,2024-09-02,644,Aqua,MODIS,83,61.03,296.8,23.1,D,0,329.2,231.0,32.39999999999998,-0.17529453766511957,0.753986332574032,0.52670349907919,1
-0.2845,111.3109,324.0,1.1,1.0,2024-09-02,644,Aqua,MODIS,78,61.03,297.7,15.7,D,0,324.0,157.0,26.30000000000001,-0.3471933471933472,0.7130387343153299,0.5432780847145486,1
-0.2832,111.3204,331.2,1.1,1.0,2024-09-02,644,Aqua,MODIS,84,61.03,298.3,25.1,D,0,331.2,251.0,32.89999999999998,-0.13775334936447953,0.7682282493835859,0.5543278084714551,1
-0.291,111.3314,320.9,1.1,1.0,2024-09-02,644,Aqua,MODIS,67,61.03,298.6,11.7,D,0,320.9,117.0,22.299999999999955,-0.4656314226992464,0.6798277099784643,0.5598526703499084,1
-0.2408,111.6785,319.9,1.1,1.0,2024-09-02,644,Aqua,MODIS,25,61.03,297.5,9.3,D,0,319.9,93.0,22.399999999999977,-0.549527730685396,0.6117850953206242,0.5395948434622468,1
-0.355,111.0852,336.0,1.1,1.1,2024-09-02,644,Aqua,MODIS,88,61.03,295.1,36.5,D,0,336.0,365.0,40.89999999999998,0.04136947218259629,0.7984725301798473,0.495395948434623,1
-0.3536,111.0946,344.3,1.1,1.1,2024-09-02,644,Aqua,MODIS,92,61.03,296.6,52.0,D,0,344.3,520.0,47.69999999999999,0.2032858961008909,0.8319534965650871,0.5230202578268882,1
-0.3522,111.1044,326.2,1.1,1.1,2024-09-02,644,Aqua,MODIS,80,61.03,296.5,20.6,D,0,326.2,206.0,29.69999999999999,-0.2258549417512213,0.7479847263470514,0.5211786372007368,1
-0.3508,111.114,340.8,1.1,1.0,2024-09-02,644,Aqua,MODIS,91,61.03,297.2,44.4,D,0,340.8,444.0,43.60000000000002,0.13149847094801223,0.8211648892534864,0.5340699815837936,1
-0.3437,111.1625,322.9,1.1,1.0,2024-09-02,644,Aqua,MODIS,77,61.03,297.8,15.2,D,0,322.9,152.0,25.099999999999966,-0.35986523478627075,0.7165443252399778,0.5451197053407001,1
-0.3423,111.1722,345.1,1.1,1.0,2024-09-02,644,Aqua,MODIS,93,61.03,298.8,52.1,D,0,345.1,521.0,46.30000000000001,0.20309433090867102,0.8367706680768553,0.5635359116022103,1
-0.338,111.2017,328.5,1.1,1.0,2024-09-02,644,Aqua,MODIS,82,61.03,296.5,24.1,D,0,328.5,241.0,32.0,-0.15364354697102722,0.7655677655677655,0.5211786372007368,1
-0.3366,111.2114,339.3,1.1,1.0,2024-09-02,644,Aqua,MODIS,90,61.03,296.4,42.1,D,0,339.3,421.0,42.900000000000034,0.10745758253321057,0.8150463461953006,0.5193370165745853,1
-0.3269,111.2783,314.0,1.1,1.0,2024-09-02,644,Aqua,MODIS,44,61.03,296.8,7.9,D,0,314.0,79.0,17.19999999999999,-0.5979643765903307,0.6424116424116426,0.52670349907919,1
-0.3255,111.2877,318.3,1.1,1.0,2024-09-02,644,Aqua,MODIS,71,61.03,298.4,11.3,D,0,318.3,113.0,19.900000000000034,-0.47600278228611176,0.7005267118133931,0.5561694290976056,1
-0.3241,111.2972,326.9,1.1,1.0,2024-09-02,644,Aqua,MODIS,81,61.03,298.4,20.8,D,0,326.9,208.0,28.5,-0.22228453916619925,0.758985200845666,0.5561694290976056,1
-0.2717,111.7208,322.0,1.0,1.0,2024-09-02,644,Aqua,MODIS,76,61.03,294.0,12.3,D,0,322.0,123.0,28.0,-0.44719101123595506,0.6291390728476821,0.47513812154696144,1
-0.2703,111.73,366.1,1.0,1.0,2024-09-02,644,Aqua,MODIS,100,61.03,293.7,102.0,D,0,366.1,1020.0,72.40000000000003,0.4717552846114999,0.867447821310875,0.4696132596685082,0
-0.2649,111.7668,331.7,1.0,1.0,2024-09-02,644,Aqua,MODIS,80,61.03,294.6,23.0,D,0,331.7,230.0,37.099999999999966,-0.18105750400569695,0.722201422688132,0.48618784530386794,1
-0.2041,112.1841,315.7,1.0,1.0,2024-09-02,644,Aqua,MODIS,18,61.03,294.9,5.8,D,0,315.7,58.0,20.80000000000001,-0.6895905806796896,0.4720812182741115,0.49171270718232013,1
-0.2028,112.1931,323.9,1.0,1.0,2024-09-02,644,Aqua,MODIS,78,61.03,296.7,14.9,D,0,323.9,149.0,27.19999999999999,-0.3698456333262846,0.6912599318955733,0.5248618784530386,1
-0.2794,111.7313,335.3,1.0,1.0,2024-09-02,644,Aqua,MODIS,87,61.03,295.1,28.6,D,0,335.3,286.0,40.19999999999999,-0.07934975052309676,0.7535254445125691,0.495395948434623,1
-0.278,111.7405,333.2,1.0,1.0,2024-09-02,644,Aqua,MODIS,78,61.03,296.6,24.2,D,0,333.2,242.0,36.599999999999966,-0.15855354659248955,0.7372577171572149,0.5230202578268882,1
-0.2753,111.7589,337.7,1.0,1.0,2024-09-02,644,Aqua,MODIS,89,61.03,298.7,31.8,D,0,337.7,318.0,39.0,-0.030044227543083706,0.7815126050420168,0.5616942909760588,1
-0.274,111.7681,334.6,1.0,1.0,2024-09-02,644,Aqua,MODIS,87,61.03,294.6,27.3,D,0,334.6,273.0,40.0,-0.1013824884792627,0.744408945686901,0.48618784530386794,1
-0.1548,112.5856,314.1,1.0,1.0,2024-09-02,644,Aqua,MODIS,63,61.03,296.3,7.3,D,0,314.1,73.0,17.80000000000001,-0.622836476362697,0.607929515418502,0.517495395948435,1
-0.3715,111.1665,314.3,1.1,1.0,2024-09-02,644,Aqua,MODIS,63,61.03,297.0,6.4,D,0,314.3,64.0,17.30000000000001,-0.6616441977266719,0.5744157441574413,0.5303867403314918,1
-0.3701,111.1762,324.3,1.1,1.0,2024-09-02,644,Aqua,MODIS,78,61.03,297.2,17.4,D,0,324.3,174.0,27.100000000000023,-0.3016255267910897,0.7304823470909994,0.5340699815837936,1
-0.3517,111.3013,316.6,1.1,1.0,2024-09-02,644,Aqua,MODIS,68,61.03,298.0,9.4,D,0,316.6,94.0,18.600000000000023,-0.5421334632245495,0.6696269982238007,0.5488029465930019,1
-0.2246,112.1688,324.2,1.0,1.0,2024-09-02,644,Aqua,MODIS,66,61.03,298.3,14.3,D,0,324.2,143.0,25.899999999999977,-0.3878424657534246,0.6933096506808765,0.5543278084714551,1
-0.4318,110.8226,317.5,1.1,1.1,2024-09-02,644,Aqua,MODIS,58,61.03,289.7,16.0,D,0,317.5,160.0,27.80000000000001,-0.3298429319371728,0.7039403620873268,0.3959484346224677,1
-0.2335,112.1701,326.6,1.0,1.0,2024-09-02,644,Aqua,MODIS,81,61.03,298.6,16.9,D,0,326.6,169.0,28.0,-0.317998385794996,0.7157360406091371,0.5598526703499084,1
-0.2296,112.197,316.7,1.0,1.0,2024-09-02,644,Aqua,MODIS,60,61.03,296.8,6.7,D,0,316.7,67.0,19.899999999999977,-0.6507688298149596,0.5420023014959728,0.52670349907919,1
-0.5281,110.1905,339.3,1.2,1.1,2024-09-02,644,Aqua,MODIS,90,61.03,285.9,54.6,D,0,339.3,546.0,53.400000000000034,0.23348017621145375,0.8218218218218216,0.325966850828729,1
-0.2405,112.1959,338.0,1.0,1.0,2024-09-02,644,Aqua,MODIS,89,61.03,298.3,32.3,D,0,338.0,323.0,39.69999999999999,-0.0226928895612708,0.7810862972153295,0.5543278084714551,1
-0.5585,110.0483,337.6,1.3,1.1,2024-09-02,644,Aqua,MODIS,89,61.03,296.0,47.7,D,0,337.6,477.0,41.60000000000002,0.1711269334642769,0.8395680678750481,0.5119705340699817,1
-0.5569,110.0594,366.0,1.3,1.1,2024-09-02,644,Aqua,MODIS,100,61.03,298.0,137.9,D,0,366.0,1379.0,68.0,0.5805157593123209,0.9060124395300622,0.5488029465930019,0
-0.4007,111.1478,340.5,1.1,1.0,2024-09-02,644,Aqua,MODIS,90,61.03,298.4,43.8,D,0,340.5,438.0,42.10000000000002,0.1252408477842004,0.8246198708602374,0.5561694290976056,1
-0.5156,110.4844,324.6,1.2,1.1,2024-09-02,644,Aqua,MODIS,60,61.03,283.7,25.6,D,0,324.6,256.0,40.900000000000034,-0.11815363417154671,0.7244863590434488,0.28545119705340694,1
-0.4136,111.1894,337.2,1.1,1.0,2024-09-02,644,Aqua,MODIS,88,61.03,298.4,36.1,D,0,337.2,361.0,38.80000000000001,0.03408765396734462,0.8059029514757379,0.5561694290976056,1
-0.4122,111.199,331.6,1.1,1.0,2024-09-02,644,Aqua,MODIS,85,61.03,298.0,27.1,D,0,331.6,271.0,33.60000000000002,-0.10056422170594095,0.779382797110965,0.5488029465930019,1
-0.3556,111.6545,317.6,1.1,1.0,2024-09-02,644,Aqua,MODIS,67,61.03,297.7,7.3,D,0,317.6,73.0,19.900000000000034,-0.626216077828981,0.5715823466092567,0.5432780847145486,1
-0.3275,111.848,325.7,1.0,1.0,2024-09-02,644,Aqua,MODIS,80,61.03,297.4,17.2,D,0,325.7,172.0,28.30000000000001,-0.30882057464335944,0.7174238642036943,0.5377532228360954,1
-0.3768,111.572,322.1,1.1,1.0,2024-09-02,644,Aqua,MODIS,75,61.03,297.6,13.9,D,0,322.1,139.0,24.5,-0.3970939058772501,0.7003058103975535,0.5414364640883983,1
-0.3955,111.5078,325.4,1.1,1.0,2024-09-02,644,Aqua,MODIS,79,61.03,298.3,16.7,D,0,325.4,167.0,27.099999999999966,-0.3216896831844029,0.7207624935600209,0.5543278084714551,1
-0.2564,112.4623,319.0,1.0,1.0,2024-09-02,644,Aqua,MODIS,72,61.03,296.6,10.3,D,0,319.0,103.0,22.399999999999977,-0.5118483412322274,0.6427432216905904,0.5230202578268882,1
-0.6,110.1786,332.0,1.2,1.1,2024-09-02,644,Aqua,MODIS,85,61.03,287.3,39.4,D,0,332.0,394.0,44.69999999999999,0.08539944903581267,0.7962160930020515,0.3517495395948438,1
-0.4046,111.5091,329.7,1.1,1.0,2024-09-02,644,Aqua,MODIS,83,61.03,298.3,22.5,D,0,329.7,225.0,31.399999999999977,-0.18875067604110327,0.7550702028081124,0.5543278084714551,1
-0.4033,111.5185,315.4,1.1,1.0,2024-09-02,644,Aqua,MODIS,48,61.03,298.1,6.0,D,0,315.4,60.0,17.299999999999955,-0.6803409696323921,0.5523932729624847,0.5506445672191533,1
-0.4368,111.4175,314.7,1.1,1.0,2024-09-02,644,Aqua,MODIS,59,61.03,297.8,7.6,D,0,314.7,76.0,16.899999999999977,-0.6109546966982339,0.6361679224973094,0.5451197053407001,1
-0.434,111.4364,317.2,1.1,1.0,2024-09-02,644,Aqua,MODIS,69,61.03,298.2,9.6,D,0,317.2,96.0,19.0,-0.5353339787028073,0.6695652173913044,0.5524861878453038,1
-0.2753,112.5193,317.6,1.0,1.0,2024-09-02,644,Aqua,MODIS,60,61.03,296.8,10.0,D,0,317.6,100.0,20.80000000000001,-0.521072796934866,0.6556291390728475,0.52670349907919,1
-0.2573,112.6431,335.1,1.0,1.0,2024-09-02,644,Aqua,MODIS,87,61.03,296.9,30.2,D,0,335.1,302.0,38.200000000000045,-0.051954167320671825,0.7754262198706641,0.5285451197053403,1
-0.256,112.6519,337.9,1.0,1.0,2024-09-02,644,Aqua,MODIS,89,61.03,297.0,34.4,D,0,337.9,344.0,40.89999999999998,0.008945593195483242,0.7874772668225514,0.5303867403314918,1
-0.2329,112.8106,320.5,1.0,1.0,2024-09-02,644,Aqua,MODIS,74,61.03,294.4,13.5,D,0,320.5,135.0,26.100000000000023,-0.407244785949506,0.6759776536312847,0.4825046040515651,1
-0.4762,111.1942,314.1,1.1,1.0,2024-09-02,644,Aqua,MODIS,61,61.03,298.0,8.2,D,0,314.1,82.0,16.100000000000023,-0.5859631406210554,0.6717635066258916,0.5488029465930019,1
-0.3101,112.3487,327.9,1.0,1.0,2024-09-02,644,Aqua,MODIS,82,61.03,297.1,19.0,D,0,327.9,190.0,30.799999999999955,-0.2662676192315118,0.7210144927536235,0.5322283609576433,1
-0.3088,112.3576,348.1,1.0,1.0,2024-09-02,644,Aqua,MODIS,94,61.03,297.9,51.7,D,0,348.1,517.0,50.200000000000045,0.19523754479250952,0.822990126939351,0.5469613259668505,1
-0.319,112.35,318.5,1.0,1.0,2024-09-02,644,Aqua,MODIS,71,61.03,297.6,9.4,D,0,318.5,94.0,20.899999999999977,-0.5442424242424242,0.636205395996519,0.5414364640883983,1
-0.3177,112.3589,313.6,1.0,1.0,2024-09-02,644,Aqua,MODIS,25,61.03,297.8,4.9,D,0,313.6,49.0,15.800000000000011,-0.7297297297297297,0.5123456790123454,0.5451197053407001,1
-0.3125,112.3945,330.9,1.0,1.0,2024-09-02,644,Aqua,MODIS,73,61.03,298.8,22.5,D,0,330.9,225.0,32.099999999999966,-0.19050188882892602,0.7502917152858812,0.5635359116022103,1
-0.2856,112.5807,314.5,1.0,1.0,2024-09-02,644,Aqua,MODIS,53,61.03,295.0,5.3,D,0,314.5,53.0,19.5,-0.7115646258503401,0.46206896551724136,0.4935543278084716,1
-0.2843,112.5896,315.6,1.0,1.0,2024-09-02,644,Aqua,MODIS,32,61.03,296.7,6.1,D,0,315.6,61.0,18.900000000000034,-0.676048858204992,0.5269086357947428,0.5248618784530386,1
-0.452,111.4928,316.0,1.1,1.0,2024-09-02,644,Aqua,MODIS,68,61.03,298.0,7.8,D,0,316.0,78.0,18.0,-0.6040609137055838,0.625,0.5488029465930019,1
-0.3343,112.3067,315.7,1.0,1.0,2024-09-02,644,Aqua,MODIS,32,61.03,298.3,6.7,D,0,315.7,67.0,17.399999999999977,-0.649856284295793,0.5876777251184838,0.5543278084714551,1
-0.3279,112.3513,317.8,1.0,1.0,2024-09-02,644,Aqua,MODIS,36,61.03,298.0,7.8,D,0,317.8,78.0,19.80000000000001,-0.6058615462354725,0.5950920245398771,0.5488029465930019,1
-0.3163,112.4314,319.1,1.0,1.0,2024-09-02,644,Aqua,MODIS,0,61.03,297.0,8.4,D,0,319.1,84.0,22.100000000000023,-0.583229967749938,0.5834118755890666,0.5303867403314918,1
-0.2996,112.5466,314.0,1.0,1.0,2024-09-02,644,Aqua,MODIS,63,61.03,297.2,5.6,D,0,314.0,56.0,16.80000000000001,-0.6972972972972973,0.5384615384615382,0.5340699815837936,1
-0.3446,112.299,326.9,1.0,1.0,2024-09-02,644,Aqua,MODIS,81,61.03,296.7,17.8,D,0,326.9,178.0,30.19999999999999,-0.29490988314517724,0.7098943323727186,0.5248618784530386,1
-0.3433,112.308,316.3,1.0,1.0,2024-09-02,644,Aqua,MODIS,65,61.03,297.6,6.8,D,0,316.3,68.0,18.69999999999999,-0.6461098100442363,0.5686274509803924,0.5414364640883983,1
-0.3187,112.477,320.0,1.0,1.0,2024-09-02,644,Aqua,MODIS,71,61.03,298.5,10.7,D,0,320.0,107.0,21.5,-0.49882903981264637,0.6653696498054474,0.558011049723757,1
-0.3795,112.1209,321.8,1.0,1.0,2024-09-02,644,Aqua,MODIS,72,61.03,297.0,13.8,D,0,321.8,138.0,24.80000000000001,-0.39973901696389735,0.6953316953316953,0.5303867403314918,1
0.7107,109.6217,324.4,1.3,1.1,2024-09-02,644,Aqua,MODIS,51,61.03,296.0,21.0,D,0,324.4,210.0,28.399999999999977,-0.21407185628742512,0.7617449664429532,0.5119705340699817,1
0.7005,109.5529,326.9,1.3,1.1,2024-09-02,644,Aqua,MODIS,81,61.03,296.4,27.9,D,0,326.9,279.0,30.5,-0.07905594982670404,0.802907915993538,0.5193370165745853,1
0.7762,109.997,316.0,1.2,1.1,2024-09-02,644,Aqua,MODIS,65,61.03,296.1,10.9,D,0,316.0,109.0,19.899999999999977,-0.48705882352941177,0.6912335143522114,0.5138121546961332,1
0.7746,109.9863,314.2,1.2,1.1,2024-09-02,644,Aqua,MODIS,47,61.03,295.5,8.8,D,0,314.2,88.0,18.69999999999999,-0.5624067628045748,0.6494845360824744,0.5027624309392267,1
0.7456,109.7889,316.3,1.3,1.1,2024-09-02,644,Aqua,MODIS,68,61.03,294.4,12.9,D,0,316.3,129.0,21.900000000000034,-0.4206153155176286,0.7097415506958247,0.4825046040515651,1
0.739,109.6754,314.1,1.3,1.1,2024-09-02,644,Aqua,MODIS,63,61.03,293.8,9.0,D,0,314.1,90.0,20.30000000000001,-0.5545657015590201,0.6319129646418856,0.4714548802946596,1
0.7374,109.6643,314.8,1.3,1.1,2024-09-02,644,Aqua,MODIS,65,61.03,295.8,9.7,D,0,314.8,97.0,19.0,-0.5288975230694511,0.6724137931034483,0.5082872928176799,1
0.7555,109.7189,314.0,1.3,1.1,2024-09-02,644,Aqua,MODIS,48,61.03,296.2,8.5,D,0,314.0,85.0,17.80000000000001,-0.5739348370927319,0.6536964980544745,0.5156537753222835,1
0.7374,109.5944,336.6,1.3,1.1,2024-09-02,644,Aqua,MODIS,88,61.03,296.6,43.1,D,0,336.6,431.0,40.0,0.122980719124544,0.8301486199575372,0.5230202578268882,1
0.7307,109.5484,316.3,1.3,1.1,2024-09-02,644,Aqua,MODIS,32,61.03,295.6,10.7,D,0,316.3,107.0,20.69999999999999,-0.4944483817623435,0.6758026624902116,0.504604051565378,1
0.739,109.5354,325.0,1.3,1.1,2024-09-02,644,Aqua,MODIS,79,61.03,296.2,22.5,D,0,325.0,225.0,28.80000000000001,-0.18181818181818182,0.7730496453900708,0.5156537753222835,1
0.7374,109.5239,327.6,1.3,1.1,2024-09-02,644,Aqua,MODIS,82,61.03,296.5,26.8,D,0,327.6,268.0,31.100000000000023,-0.10006715916722636,0.792042795051822,0.5211786372007368,1
0.8026,109.9046,320.2,1.2,1.1,2024-09-02,644,Aqua,MODIS,74,61.03,295.0,17.1,D,0,320.2,171.0,25.19999999999999,-0.3037459283387622,0.743119266055046,0.4935543278084716,1
0.8046,109.8483,315.9,1.3,1.1,2024-09-02,644,Aqua,MODIS,67,61.03,295.1,11.9,D,0,315.9,119.0,20.799999999999955,-0.45274775810531154,0.7024320457796858,0.495395948434623,1
0.8782,110.3323,317.9,1.2,1.1,2024-09-02,644,Aqua,MODIS,64,61.03,290.0,12.5,D,0,317.9,125.0,27.899999999999977,-0.43553849627455404,0.6350555918901245,0.40147329650092095,1
0.8877,110.3311,318.8,1.2,1.1,2024-09-02,644,Aqua,MODIS,48,61.03,291.7,13.4,D,0,318.8,134.0,27.100000000000023,-0.4081272084805654,0.663563004345127,0.4327808471454879,1
0.7915,109.6854,315.6,1.3,1.1,2024-09-02,644,Aqua,MODIS,32,61.03,295.4,11.8,D,0,315.6,118.0,20.200000000000045,-0.455719557195572,0.7076700434153396,0.5009208103130752,1
0.7777,109.5247,321.4,1.3,1.1,2024-09-02,644,Aqua,MODIS,63,61.03,295.5,17.8,D,0,321.4,178.0,25.899999999999977,-0.2871445734881858,0.7459538989700836,0.5027624309392267,1
0.7761,109.514,335.0,1.3,1.1,2024-09-02,644,Aqua,MODIS,87,61.03,293.5,43.1,D,0,335.0,431.0,41.5,0.12532637075718014,0.8243386243386244,0.46593001841620635,1
0.7569,109.3848,322.2,1.3,1.1,2024-09-02,644,Aqua,MODIS,71,61.03,297.3,19.5,D,0,322.2,195.0,24.899999999999977,-0.24593967517401388,0.7735334242837655,0.535911602209945,1
0.9128,110.3693,318.9,1.2,1.1,2024-09-02,644,Aqua,MODIS,57,61.03,294.9,12.6,D,0,318.9,126.0,24.0,-0.43358057990559673,0.68,0.49171270718232013,1
0.8279,109.7942,311.9,1.3,1.1,2024-09-02,644,Aqua,MODIS,59,61.03,293.1,8.5,D,0,311.9,85.0,18.799999999999955,-0.5716805240614764,0.6377649325626211,0.45856353591160276,1
0.7687,109.3947,317.9,1.3,1.1,2024-09-02,644,Aqua,MODIS,49,61.03,297.7,12.3,D,0,317.9,123.0,20.19999999999999,-0.44205035155364025,0.7178770949720672,0.5432780847145486,1
0.767,109.383,321.2,1.3,1.1,2024-09-02,644,Aqua,MODIS,74,61.03,298.1,17.7,D,0,321.2,177.0,23.099999999999966,-0.2894419911682055,0.7691154422788609,0.5506445672191533,1
0.76,109.3362,320.0,1.4,1.2,2024-09-02,644,Aqua,MODIS,74,61.03,295.6,19.1,D,0,320.0,191.0,24.399999999999977,-0.25244618395303325,0.7734447539461469,0.504604051565378,1
0.8479,109.5841,314.9,1.3,1.1,2024-09-02,644,Aqua,MODIS,48,61.03,296.4,9.8,D,0,314.9,98.0,18.5,-0.5253087914749334,0.6824034334763949,0.5193370165745853,1
0.7794,109.1101,315.6,1.4,1.2,2024-09-02,644,Aqua,MODIS,68,61.03,291.2,13.7,D,0,315.6,137.0,24.400000000000034,-0.39460892620415383,0.6976456009913256,0.4235727440147329,1
0.7776,109.0977,312.3,1.4,1.2,2024-09-02,644,Aqua,MODIS,52,61.03,290.4,9.4,D,0,312.3,94.0,21.900000000000034,-0.5372877184346542,0.6220880069025017,0.40883977900552454,1
0.8676,109.5746,314.1,1.3,1.1,2024-09-02,644,Aqua,MODIS,30,61.03,297.0,8.1,D,0,314.1,81.0,17.100000000000023,-0.5899772209567199,0.6513761467889905,0.5303867403314918,1
0.8659,109.5631,314.4,1.3,1.1,2024-09-02,644,Aqua,MODIS,60,61.03,296.5,8.2,D,0,314.4,82.0,17.899999999999977,-0.58627648839556,0.6416416416416421,0.5211786372007368,1
-0.1154,102.7825,310.8,4.6,2.0,2024-09-02,644,Aqua,MODIS,34,61.03,292.7,50.3,D,0,310.8,503.0,18.100000000000023,0.2361759646104694,0.9305315678372672,0.45119705340699806,1
0.8871,109.3587,314.3,1.3,1.1,2024-09-02,644,Aqua,MODIS,60,61.03,295.6,11.8,D,0,314.3,118.0,18.69999999999999,-0.4540828128614388,0.7264081931236285,0.504604051565378,1
0.8784,109.2989,319.1,1.4,1.2,2024-09-02,644,Aqua,MODIS,69,61.03,296.1,16.3,D,0,319.1,163.0,23.0,-0.32379174445135867,0.7526881720430108,0.5138121546961332,1
0.9671,109.6984,322.1,1.3,1.1,2024-09-02,644,Aqua,MODIS,77,61.03,297.0,18.2,D,0,322.1,182.0,25.100000000000023,-0.277921047411228,0.7576050217286333,0.5303867403314918,1
0.9344,109.4709,322.1,1.3,1.1,2024-09-02,644,Aqua,MODIS,55,61.03,296.1,18.3,D,0,322.1,183.0,26.0,-0.27539101168085534,0.7511961722488039,0.5138121546961332,1
0.9686,109.7042,315.4,1.3,1.1,2024-09-02,644,Aqua,MODIS,55,61.03,296.7,9.4,D,0,315.4,94.0,18.69999999999999,-0.5407914020517831,0.6681455190771962,0.5248618784530386,1
0.9669,109.693,315.4,1.3,1.1,2024-09-02,644,Aqua,MODIS,48,61.03,297.1,8.9,D,0,315.4,89.0,18.299999999999955,-0.5598417408506429,0.6589002795899355,0.5322283609576433,1
0.965,109.6128,313.7,1.3,1.1,2024-09-02,644,Aqua,MODIS,39,61.03,291.4,8.4,D,0,313.7,84.0,22.30000000000001,-0.5775710334422932,0.5804327375352774,0.4272559852670347,1
0.9633,109.6015,322.1,1.3,1.1,2024-09-02,644,Aqua,MODIS,77,61.03,293.5,19.9,D,0,322.1,199.0,28.600000000000023,-0.23623104970255232,0.7486818980667836,0.46593001841620635,1
0.9477,109.4284,315.1,1.3,1.1,2024-09-02,644,Aqua,MODIS,67,61.03,294.4,12.7,D,0,315.1,127.0,20.700000000000045,-0.4254693508256051,0.7197020988490177,0.4825046040515651,1
0.9865,109.5516,314.6,1.3,1.1,2024-09-02,644,Aqua,MODIS,50,61.03,297.0,9.6,D,0,314.6,96.0,17.600000000000023,-0.5323916220165612,0.6901408450704222,0.5303867403314918,1
1.0264,109.6846,325.6,1.3,1.1,2024-09-02,644,Aqua,MODIS,80,61.03,298.3,22.2,D,0,325.6,222.0,27.30000000000001,-0.18918918918918923,0.7809867629362214,0.5543278084714551,1
0.5402,111.2812,358.4,1.1,1.0,2024-09-02,644,Aqua,MODIS,99,61.03,299.0,82.6,D,0,358.4,826.0,59.39999999999998,0.3947990543735225,0.8658233566749493,0.5672191528545121,0
0.3614,110.1106,321.8,1.2,1.1,2024-09-02,644,Aqua,MODIS,61,61.03,293.6,14.9,D,0,321.8,149.0,28.19999999999999,-0.36703483432455397,0.6817155756207676,0.4677716390423578,1
0.3876,110.2914,316.5,1.2,1.1,2024-09-02,644,Aqua,MODIS,66,61.03,297.0,10.8,D,0,316.5,108.0,19.5,-0.4911660777385159,0.6941176470588235,0.5303867403314918,1
0.3891,110.302,315.7,1.2,1.1,2024-09-02,644,Aqua,MODIS,64,61.03,296.4,9.7,D,0,315.7,97.0,19.30000000000001,-0.5299248849042888,0.6680997420464315,0.5193370165745853,1
0.5133,111.1594,317.5,1.1,1.0,2024-09-02,644,Aqua,MODIS,65,61.03,298.0,8.5,D,0,317.5,85.0,19.5,-0.577639751552795,0.6267942583732058,0.5488029465930019,1
0.2668,109.5281,314.4,1.3,1.1,2024-09-02,644,Aqua,MODIS,29,61.03,297.6,8.4,D,0,314.4,84.0,16.799999999999955,-0.5783132530120482,0.6666666666666674,0.5414364640883983,1
0.4375,110.7027,362.0,1.1,1.1,2024-09-02,644,Aqua,MODIS,100,61.03,296.0,103.8,D,0,362.0,1038.0,66.0,0.4828571428571429,0.8804347826086957,0.5119705340699817,0
0.439,110.7128,342.9,1.1,1.1,2024-09-02,644,Aqua,MODIS,91,61.03,294.0,51.5,D,0,342.9,515.0,48.89999999999998,0.20060613125072854,0.8265649937932258,0.47513812154696144,1
0.7606,112.9274,349.3,1.0,1.0,2024-09-02,644,Aqua,MODIS,95,61.03,299.1,53.8,D,0,349.3,538.0,50.19999999999999,0.21266764341260003,0.829309758585515,0.5690607734806635,1
0.7619,112.9362,363.4,1.0,1.0,2024-09-02,644,Aqua,MODIS,100,61.03,298.5,88.8,D,0,363.4,888.0,64.89999999999998,0.41921048425763147,0.8637842375905133,0.558011049723757,0
0.2515,109.4944,325.5,1.3,1.1,2024-09-02,644,Aqua,MODIS,78,61.03,297.4,25.5,D,0,325.5,255.0,28.100000000000023,-0.12144702842377261,0.8014835747085834,0.5377532228360954,1
0.2532,109.5061,318.4,1.3,1.1,2024-09-02,644,Aqua,MODIS,69,61.03,297.6,13.9,D,0,318.4,139.0,20.799999999999955,-0.39221687800612154,0.7396745932415524,0.5414364640883983,1
0.2566,109.5296,325.9,1.3,1.1,2024-09-02,644,Aqua,MODIS,79,61.03,298.2,24.5,D,0,325.9,245.0,27.69999999999999,-0.14170607812226305,0.7968463513017969,0.5524861878453038,1
0.2583,109.5413,334.3,1.3,1.1,2024-09-02,644,Aqua,MODIS,86,61.03,297.9,41.8,D,0,334.3,418.0,36.400000000000034,0.11125880632726305,0.839788732394366,0.5469613259668505,1
0.5389,111.2718,343.9,1.1,1.0,2024-09-02,644,Aqua,MODIS,92,61.03,299.4,47.2,D,0,343.9,472.0,44.5,0.15700453486946933,0.8276863504356244,0.5745856353591157,1
0.2951,110.148,332.4,1.2,1.1,2024-09-02,644,Aqua,MODIS,73,61.03,297.8,28.4,D,0,332.4,284.0,34.599999999999966,-0.07852044127190133,0.782799748901444,0.5451197053407001,1
